Numero de documentos del corpus :6747
N�mero de palabras del corpus:97247
Palabra:ya	Frec:40.0	LogProb:-8.171537451805422
Palabra:type	Frec:15.0	LogProb:-9.11252079626995
Palabra:hell	Frec:31.0	LogProb:-8.419373615710004
Palabra:beyond	Frec:3.0	LogProb:-10.49881515738984
Palabra:THOUGHT	Frec:2.0	LogProb:-10.786497229841622
Palabra:Gene	Frec:3.0	LogProb:-10.49881515738984
Palabra:terms	Frec:6.0	LogProb:-9.939199369454418
Palabra:MUAHAHAHAHAAHAHAHAHAHAHAHAHAAHA	Frec:3.0	LogProb:-10.49881515738984
Palabra:yo	Frec:53.0	LogProb:-7.8961254719454566
Palabra:positivity	Frec:3.0	LogProb:-10.49881515738984
Palabra:nicolas	Frec:2.0	LogProb:-10.786497229841622
Palabra:yr	Frec:11.0	LogProb:-9.400202868721731
Palabra:deeply	Frec:3.0	LogProb:-10.49881515738984
Palabra:Weeeee	Frec:2.0	LogProb:-10.786497229841622
Palabra:proof	Frec:2.0	LogProb:-10.786497229841622
Palabra:yu	Frec:4.0	LogProb:-10.27567160607563
Palabra:Amen.	Frec:3.0	LogProb:-10.49881515738984
Palabra:Fontfeed	Frec:3.0	LogProb:-10.49881515738984
Palabra:FCC	Frec:3.0	LogProb:-10.49881515738984
Palabra:contract	Frec:2.0	LogProb:-10.786497229841622
Palabra:snap*	Frec:3.0	LogProb:-10.49881515738984
Palabra:ze	Frec:3.0	LogProb:-10.49881515738984
Palabra:emacs	Frec:2.0	LogProb:-10.786497229841622
Palabra:churches	Frec:6.0	LogProb:-9.939199369454418
Palabra:Ocean's	Frec:2.0	LogProb:-10.786497229841622
Palabra:chock	Frec:1.0	LogProb:-11.191962337949786
Palabra:exact	Frec:2.0	LogProb:-10.786497229841622
Palabra:Eat	Frec:6.0	LogProb:-9.939199369454418
Palabra:force	Frec:6.0	LogProb:-9.939199369454418
Palabra:Show	Frec:9.0	LogProb:-9.582524425515684
Palabra:'Buffy'	Frec:2.0	LogProb:-10.786497229841622
Palabra:antlers.	Frec:3.0	LogProb:-10.49881515738984
Palabra:sexy.	Frec:1.0	LogProb:-11.191962337949786
Palabra:site.	Frec:2.0	LogProb:-10.786497229841622
Palabra:Dalesandros	Frec:2.0	LogProb:-10.786497229841622
Palabra:Facist...	Frec:2.0	LogProb:-10.786497229841622
Palabra:bahahaha	Frec:3.0	LogProb:-10.49881515738984
Palabra:gee	Frec:2.0	LogProb:-10.786497229841622
Palabra:i'd	Frec:23.0	LogProb:-8.707055688161786
Palabra:barbed	Frec:3.0	LogProb:-10.49881515738984
Palabra:Betrayal	Frec:3.0	LogProb:-10.49881515738984
Palabra:i'm	Frec:94.0	LogProb:-7.33123262690919
Palabra:which...I	Frec:3.0	LogProb:-10.49881515738984
Palabra:promo	Frec:2.0	LogProb:-10.786497229841622
Palabra:belive	Frec:6.0	LogProb:-9.939199369454418
Palabra:DM's	Frec:3.0	LogProb:-10.49881515738984
Palabra:get	Frec:351.0	LogProb:-6.021478342911633
Palabra:austins	Frec:1.0	LogProb:-11.191962337949786
Palabra:course	Frec:8.0	LogProb:-9.687884941173511
Palabra:power	Frec:6.0	LogProb:-9.939199369454418
Palabra:heroes.	Frec:3.0	LogProb:-10.49881515738984
Palabra:obsesed	Frec:1.0	LogProb:-11.191962337949786
Palabra:SWORD.	Frec:3.0	LogProb:-10.49881515738984
Palabra:AssMartini	Frec:3.0	LogProb:-10.49881515738984
Palabra:lame-ass	Frec:3.0	LogProb:-10.49881515738984
Palabra:u'll	Frec:7.0	LogProb:-9.805667976829895
Palabra:sell	Frec:2.0	LogProb:-10.786497229841622
Palabra:Ech	Frec:3.0	LogProb:-10.49881515738984
Palabra:suspect	Frec:2.0	LogProb:-10.786497229841622
Palabra:brain	Frec:7.0	LogProb:-9.805667976829895
Palabra:help	Frec:24.0	LogProb:-8.66623369364153
Palabra:typo	Frec:3.0	LogProb:-10.49881515738984
Palabra:FER	Frec:2.0	LogProb:-10.786497229841622
Palabra:podcasts	Frec:6.0	LogProb:-9.939199369454418
Palabra:FAKE	Frec:2.0	LogProb:-10.786497229841622
Palabra:self	Frec:13.0	LogProb:-9.246052188894472
Palabra:NICE	Frec:3.0	LogProb:-10.49881515738984
Palabra:Ewwwwwww	Frec:3.0	LogProb:-10.49881515738984
Palabra:Nerd.	Frec:4.0	LogProb:-10.27567160607563
Palabra:thru	Frec:5.0	LogProb:-10.093350049281677
Palabra:dress	Frec:2.0	LogProb:-10.786497229841622
Palabra:panda	Frec:6.0	LogProb:-9.939199369454418
Palabra:crawl.	Frec:3.0	LogProb:-10.49881515738984
Palabra:X's	Frec:1.0	LogProb:-11.191962337949786
Palabra:WHITTEN	Frec:3.0	LogProb:-10.49881515738984
Palabra:sound	Frec:32.0	LogProb:-8.388601957043251
Palabra:trippin	Frec:2.0	LogProb:-10.786497229841622
Palabra:her.	Frec:11.0	LogProb:-9.400202868721731
Palabra:FROM	Frec:9.0	LogProb:-9.582524425515684
Palabra:translate	Frec:3.0	LogProb:-10.49881515738984
Palabra:kno..lol	Frec:3.0	LogProb:-10.49881515738984
Palabra:TWILIGHT	Frec:2.0	LogProb:-10.786497229841622
Palabra:*tooos*	Frec:2.0	LogProb:-10.786497229841622
Palabra:pedophiles.	Frec:2.0	LogProb:-10.786497229841622
Palabra:sayoonarra<	Frec:1.0	LogProb:-11.191962337949786
Palabra:Hate'n	Frec:2.0	LogProb:-10.786497229841622
Palabra:-politicians	Frec:2.0	LogProb:-10.786497229841622
Palabra:WHO	Frec:3.0	LogProb:-10.49881515738984
Palabra:tossing	Frec:2.0	LogProb:-10.786497229841622
Palabra:nostru	Frec:3.0	LogProb:-10.49881515738984
Palabra:proud	Frec:3.0	LogProb:-10.49881515738984
Palabra:people...	Frec:3.0	LogProb:-10.49881515738984
Palabra:depended	Frec:3.0	LogProb:-10.49881515738984
Palabra:WHY	Frec:12.0	LogProb:-9.320160161048195
Palabra:BEat	Frec:1.0	LogProb:-11.191962337949786
Palabra:sent	Frec:11.0	LogProb:-9.400202868721731
Palabra:nightmare	Frec:3.0	LogProb:-10.49881515738984
Palabra:insulation	Frec:3.0	LogProb:-10.49881515738984
Palabra:ducking	Frec:4.0	LogProb:-10.27567160607563
Palabra:addressed	Frec:3.0	LogProb:-10.49881515738984
Palabra:aintchur	Frec:1.0	LogProb:-11.191962337949786
Palabra:meetups	Frec:2.0	LogProb:-10.786497229841622
Palabra:followed.	Frec:3.0	LogProb:-10.49881515738984
Palabra:un-follow	Frec:3.0	LogProb:-10.49881515738984
Palabra:anyone.	Frec:5.0	LogProb:-10.093350049281677
Palabra:dissing	Frec:1.0	LogProb:-11.191962337949786
Palabra:pigeons	Frec:3.0	LogProb:-10.49881515738984
Palabra:Pollgod	Frec:2.0	LogProb:-10.786497229841622
Palabra:send	Frec:27.0	LogProb:-8.552905008334527
Palabra:WIN	Frec:3.0	LogProb:-10.49881515738984
Palabra:here	Frec:95.0	LogProb:-7.320761327041895
Palabra:fuck/suck/touch	Frec:1.0	LogProb:-11.191962337949786
Palabra:WIT	Frec:1.0	LogProb:-11.191962337949786
Palabra:awful.	Frec:3.0	LogProb:-10.49881515738984
Palabra:gig	Frec:3.0	LogProb:-10.49881515738984
Palabra:Eff	Frec:2.0	LogProb:-10.786497229841622
Palabra:regret	Frec:2.0	LogProb:-10.786497229841622
Palabra:hero	Frec:3.0	LogProb:-10.49881515738984
Palabra:gin	Frec:3.0	LogProb:-10.49881515738984
Palabra:hers	Frec:3.0	LogProb:-10.49881515738984
Palabra:station	Frec:2.0	LogProb:-10.786497229841622
Palabra:hateration	Frec:2.0	LogProb:-10.786497229841622
Palabra:Gets	Frec:3.0	LogProb:-10.49881515738984
Palabra:herb	Frec:2.0	LogProb:-10.786497229841622
Palabra:continual	Frec:2.0	LogProb:-10.786497229841622
Palabra:seriously.	Frec:4.0	LogProb:-10.27567160607563
Palabra:douche	Frec:4.0	LogProb:-10.27567160607563
Palabra:No....Always	Frec:3.0	LogProb:-10.49881515738984
Palabra:costs	Frec:2.0	LogProb:-10.786497229841622
Palabra:wrote.	Frec:3.0	LogProb:-10.49881515738984
Palabra:team.	Frec:2.0	LogProb:-10.786497229841622
Palabra:Tabi<	Frec:1.0	LogProb:-11.191962337949786
Palabra:Rachel	Frec:3.0	LogProb:-10.49881515738984
Palabra:C'MON	Frec:3.0	LogProb:-10.49881515738984
Palabra:follow	Frec:9.0	LogProb:-9.582524425515684
Palabra:tyler	Frec:2.0	LogProb:-10.786497229841622
Palabra:daddy	Frec:4.0	LogProb:-10.27567160607563
Palabra:Luck	Frec:3.0	LogProb:-10.49881515738984
Palabra:she-wolf	Frec:3.0	LogProb:-10.49881515738984
Palabra:celibacy	Frec:2.0	LogProb:-10.786497229841622
Palabra:german	Frec:3.0	LogProb:-10.49881515738984
Palabra:zebra.	Frec:2.0	LogProb:-10.786497229841622
Palabra:phone....SEVEn	Frec:3.0	LogProb:-10.49881515738984
Palabra:nachos	Frec:3.0	LogProb:-10.49881515738984
Palabra:Hagrid.	Frec:3.0	LogProb:-10.49881515738984
Palabra:lube.	Frec:2.0	LogProb:-10.786497229841622
Palabra:I've	Frec:59.0	LogProb:-7.79076495628763
Palabra:without	Frec:21.0	LogProb:-8.794067065151415
Palabra:twitting	Frec:3.0	LogProb:-10.49881515738984
Palabra:twins	Frec:2.0	LogProb:-10.786497229841622
Palabra:different)	Frec:2.0	LogProb:-10.786497229841622
Palabra:Sonics	Frec:3.0	LogProb:-10.49881515738984
Palabra:plateau.	Frec:2.0	LogProb:-10.786497229841622
Palabra:holidays.	Frec:3.0	LogProb:-10.49881515738984
Palabra:Tilt.	Frec:2.0	LogProb:-10.786497229841622
Palabra:declined.	Frec:3.0	LogProb:-10.49881515738984
Palabra:youur	Frec:1.0	LogProb:-11.191962337949786
Palabra:youuu	Frec:4.0	LogProb:-10.27567160607563
Palabra:thug	Frec:3.0	LogProb:-10.49881515738984
Palabra:Kevin	Frec:5.0	LogProb:-10.093350049281677
Palabra:lmaooooooo	Frec:2.0	LogProb:-10.786497229841622
Palabra:mom.)	Frec:3.0	LogProb:-10.49881515738984
Palabra:gaaaaay	Frec:2.0	LogProb:-10.786497229841622
Palabra:replies	Frec:4.0	LogProb:-10.27567160607563
Palabra:sender	Frec:2.0	LogProb:-10.786497229841622
Palabra:previewed	Frec:2.0	LogProb:-10.786497229841622
Palabra:set.	Frec:2.0	LogProb:-10.786497229841622
Palabra:HUNDRED	Frec:2.0	LogProb:-10.786497229841622
Palabra:complain.	Frec:2.0	LogProb:-10.786497229841622
Palabra:much	Frec:140.0	LogProb:-6.936349628131563
Palabra:Bastard	Frec:4.0	LogProb:-10.27567160607563
Palabra:entitled	Frec:2.0	LogProb:-10.786497229841622
Palabra:missteps.	Frec:2.0	LogProb:-10.786497229841622
Palabra:anybody	Frec:3.0	LogProb:-10.49881515738984
Palabra:are:	Frec:1.0	LogProb:-11.191962337949786
Palabra:(right	Frec:3.0	LogProb:-10.49881515738984
Palabra:fuck's	Frec:3.0	LogProb:-10.49881515738984
Palabra:bugs	Frec:12.0	LogProb:-9.320160161048195
Palabra:belting	Frec:3.0	LogProb:-10.49881515738984
Palabra:......	Frec:3.0	LogProb:-10.49881515738984
Palabra:it.On	Frec:2.0	LogProb:-10.786497229841622
Palabra:Social	Frec:2.0	LogProb:-10.786497229841622
Palabra:Shakespeare	Frec:2.0	LogProb:-10.786497229841622
Palabra:crocheting	Frec:3.0	LogProb:-10.49881515738984
Palabra:emo.	Frec:9.0	LogProb:-9.582524425515684
Palabra:WTF.	Frec:1.0	LogProb:-11.191962337949786
Palabra:music...just	Frec:3.0	LogProb:-10.49881515738984
Palabra:seth	Frec:3.0	LogProb:-10.49881515738984
Palabra:fuck'n	Frec:3.0	LogProb:-10.49881515738984
Palabra:shopped...	Frec:1.0	LogProb:-11.191962337949786
Palabra:are.	Frec:7.0	LogProb:-9.805667976829895
Palabra:WON	Frec:2.0	LogProb:-10.786497229841622
Palabra:god	Frec:37.0	LogProb:-8.247523358783345
Palabra:wrap	Frec:3.0	LogProb:-10.49881515738984
Palabra:yours	Frec:5.0	LogProb:-10.093350049281677
Palabra:WOW	Frec:9.0	LogProb:-9.582524425515684
Palabra:adopted	Frec:3.0	LogProb:-10.49881515738984
Palabra:novel	Frec:2.0	LogProb:-10.786497229841622
Palabra:car...lol	Frec:3.0	LogProb:-10.49881515738984
Palabra:wack	Frec:6.0	LogProb:-9.939199369454418
Palabra:minutes.	Frec:2.0	LogProb:-10.786497229841622
Palabra:it....hey	Frec:3.0	LogProb:-10.49881515738984
Palabra:gon	Frec:4.0	LogProb:-10.27567160607563
Palabra:gdnss	Frec:2.0	LogProb:-10.786497229841622
Palabra:shoe...	Frec:2.0	LogProb:-10.786497229841622
Palabra:got	Frec:181.0	LogProb:-6.681102831432936
Palabra:grosses	Frec:2.0	LogProb:-10.786497229841622
Palabra:healing:)	Frec:3.0	LogProb:-10.49881515738984
Palabra:gov	Frec:3.0	LogProb:-10.49881515738984
Palabra:Jewish	Frec:4.0	LogProb:-10.27567160607563
Palabra:dominate	Frec:2.0	LogProb:-10.786497229841622
Palabra:dragging	Frec:3.0	LogProb:-10.49881515738984
Palabra:quick.	Frec:2.0	LogProb:-10.786497229841622
Palabra:Lowe's	Frec:3.0	LogProb:-10.49881515738984
Palabra:sneeks	Frec:2.0	LogProb:-10.786497229841622
Palabra:TONIGHT	Frec:3.0	LogProb:-10.49881515738984
Palabra:ACH)	Frec:2.0	LogProb:-10.786497229841622
Palabra:Christ	Frec:3.0	LogProb:-10.49881515738984
Palabra:area	Frec:6.0	LogProb:-9.939199369454418
Palabra:NOONONOONONNNOONONNONONONOONON	Frec:2.0	LogProb:-10.786497229841622
Palabra:murder	Frec:1.0	LogProb:-11.191962337949786
Palabra:Emo	Frec:5.0	LogProb:-10.093350049281677
Palabra:FOR	Frec:10.0	LogProb:-9.48721424571136
Palabra:FOX	Frec:2.0	LogProb:-10.786497229841622
Palabra:lack	Frec:6.0	LogProb:-9.939199369454418
Palabra:neglected	Frec:3.0	LogProb:-10.49881515738984
Palabra:Definitely.	Frec:3.0	LogProb:-10.49881515738984
Palabra:prolly	Frec:4.0	LogProb:-10.27567160607563
Palabra:brunch	Frec:3.0	LogProb:-10.49881515738984
Palabra:CHOKE	Frec:3.0	LogProb:-10.49881515738984
Palabra:remarked	Frec:3.0	LogProb:-10.49881515738984
Palabra:BLACKS	Frec:3.0	LogProb:-10.49881515738984
Palabra:aree	Frec:1.0	LogProb:-11.191962337949786
Palabra:sex.	Frec:6.0	LogProb:-9.939199369454418
Palabra:shocking	Frec:2.0	LogProb:-10.786497229841622
Palabra:BWNT	Frec:2.0	LogProb:-10.786497229841622
Palabra:young	Frec:13.0	LogProb:-9.246052188894472
Palabra:good...	Frec:2.0	LogProb:-10.786497229841622
Palabra:slow.	Frec:3.0	LogProb:-10.49881515738984
Palabra:ATL.	Frec:2.0	LogProb:-10.786497229841622
Palabra:jealous...	Frec:3.0	LogProb:-10.49881515738984
Palabra:WRN	Frec:3.0	LogProb:-10.49881515738984
Palabra:gre	Frec:2.0	LogProb:-10.786497229841622
Palabra:business..this	Frec:2.0	LogProb:-10.786497229841622
Palabra:povestile	Frec:2.0	LogProb:-10.786497229841622
Palabra:sexy	Frec:12.0	LogProb:-9.320160161048195
Palabra:People	Frec:14.0	LogProb:-9.17705931740752
Palabra:mobile	Frec:5.0	LogProb:-10.093350049281677
Palabra:Unfortunately	Frec:3.0	LogProb:-10.49881515738984
Palabra:STANFORD	Frec:1.0	LogProb:-11.191962337949786
Palabra:yUh	Frec:1.0	LogProb:-11.191962337949786
Palabra:Apple	Frec:3.0	LogProb:-10.49881515738984
Palabra:up..damn...can't	Frec:2.0	LogProb:-10.786497229841622
Palabra:dick.bt	Frec:2.0	LogProb:-10.786497229841622
Palabra:sez)	Frec:3.0	LogProb:-10.49881515738984
Palabra:sewing.	Frec:3.0	LogProb:-10.49881515738984
Palabra:lady	Frec:9.0	LogProb:-9.582524425515684
Palabra:Verizon	Frec:2.0	LogProb:-10.786497229841622
Palabra:magazine	Frec:3.0	LogProb:-10.49881515738984
Palabra:Stat.	Frec:3.0	LogProb:-10.49881515738984
Palabra:argh	Frec:8.0	LogProb:-9.687884941173511
Palabra:pocket	Frec:5.0	LogProb:-10.093350049281677
Palabra:namee	Frec:1.0	LogProb:-11.191962337949786
Palabra:Cowboy's	Frec:2.0	LogProb:-10.786497229841622
Palabra:named	Frec:5.0	LogProb:-10.093350049281677
Palabra:mult	Frec:2.0	LogProb:-10.786497229841622
Palabra:desk.	Frec:3.0	LogProb:-10.49881515738984
Palabra:Enter-prize	Frec:2.0	LogProb:-10.786497229841622
Palabra:considered	Frec:2.0	LogProb:-10.786497229841622
Palabra:WTF	Frec:24.0	LogProb:-8.66623369364153
Palabra:channel	Frec:5.0	LogProb:-10.093350049281677
Palabra:John	Frec:3.0	LogProb:-10.49881515738984
Palabra:focus	Frec:2.0	LogProb:-10.786497229841622
Palabra:WTH	Frec:2.0	LogProb:-10.786497229841622
Palabra:delivered	Frec:2.0	LogProb:-10.786497229841622
Palabra:entire	Frec:3.0	LogProb:-10.49881515738984
Palabra:homophobic	Frec:2.0	LogProb:-10.786497229841622
Palabra:wrist	Frec:2.0	LogProb:-10.786497229841622
Palabra:Chileans	Frec:2.0	LogProb:-10.786497229841622
Palabra:braces	Frec:1.0	LogProb:-11.191962337949786
Palabra:Mikey's	Frec:3.0	LogProb:-10.49881515738984
Palabra:ultra	Frec:2.0	LogProb:-10.786497229841622
Palabra:embarassed...	Frec:3.0	LogProb:-10.49881515738984
Palabra:lagu	Frec:2.0	LogProb:-10.786497229841622
Palabra:wholeheartedly	Frec:3.0	LogProb:-10.49881515738984
Palabra:phantom.	Frec:3.0	LogProb:-10.49881515738984
Palabra:bump	Frec:3.0	LogProb:-10.49881515738984
Palabra:sneek	Frec:3.0	LogProb:-10.49881515738984
Palabra:Shirley	Frec:3.0	LogProb:-10.49881515738984
Palabra:write	Frec:15.0	LogProb:-9.11252079626995
Palabra:Excuse	Frec:1.0	LogProb:-11.191962337949786
Palabra:Affliction	Frec:2.0	LogProb:-10.786497229841622
Palabra:Everyone	Frec:13.0	LogProb:-9.246052188894472
Palabra:raisers	Frec:2.0	LogProb:-10.786497229841622
Palabra:HAHA...emo	Frec:2.0	LogProb:-10.786497229841622
Palabra:retard.	Frec:3.0	LogProb:-10.49881515738984
Palabra:alright	Frec:14.0	LogProb:-9.17705931740752
Palabra:heaven	Frec:3.0	LogProb:-10.49881515738984
Palabra:*really*	Frec:2.0	LogProb:-10.786497229841622
Palabra:sapien.	Frec:3.0	LogProb:-10.49881515738984
Palabra:enrolment	Frec:3.0	LogProb:-10.49881515738984
Palabra:Arent	Frec:1.0	LogProb:-11.191962337949786
Palabra:million	Frec:6.0	LogProb:-9.939199369454418
Palabra:install	Frec:5.0	LogProb:-10.093350049281677
Palabra:mythbusters	Frec:2.0	LogProb:-10.786497229841622
Palabra:name.	Frec:8.0	LogProb:-9.687884941173511
Palabra:bulk	Frec:3.0	LogProb:-10.49881515738984
Palabra:prison.	Frec:2.0	LogProb:-10.786497229841622
Palabra:bull	Frec:8.0	LogProb:-9.687884941173511
Palabra:Finally	Frec:3.0	LogProb:-10.49881515738984
Palabra:iPhone	Frec:22.0	LogProb:-8.749615302580581
Palabra:gun	Frec:9.0	LogProb:-9.582524425515684
Palabra:queer	Frec:2.0	LogProb:-10.786497229841622
Palabra:wait	Frec:48.0	LogProb:-7.993289220399104
Palabra:virgin.	Frec:3.0	LogProb:-10.49881515738984
Palabra:balding	Frec:2.0	LogProb:-10.786497229841622
Palabra:#down-ass-bitches	Frec:2.0	LogProb:-10.786497229841622
Palabra:American	Frec:2.0	LogProb:-10.786497229841622
Palabra:FTW	Frec:8.0	LogProb:-9.687884941173511
Palabra:IT...	Frec:3.0	LogProb:-10.49881515738984
Palabra:guy	Frec:61.0	LogProb:-7.757975133464639
Palabra:SLUUTTT	Frec:1.0	LogProb:-11.191962337949786
Palabra:uhhhh	Frec:2.0	LogProb:-10.786497229841622
Palabra:themselves...	Frec:3.0	LogProb:-10.49881515738984
Palabra:remembers	Frec:6.0	LogProb:-9.939199369454418
Palabra:coolest	Frec:2.0	LogProb:-10.786497229841622
Palabra:documentary	Frec:3.0	LogProb:-10.49881515738984
Palabra:FUN	Frec:6.0	LogProb:-9.939199369454418
Palabra:tempted	Frec:3.0	LogProb:-10.49881515738984
Palabra:laid	Frec:3.0	LogProb:-10.49881515738984
Palabra:particularly	Frec:5.0	LogProb:-10.093350049281677
Palabra:homemade	Frec:3.0	LogProb:-10.49881515738984
Palabra:dominant	Frec:2.0	LogProb:-10.786497229841622
Palabra:gonna	Frec:86.0	LogProb:-7.419201399855147
Palabra:worrying	Frec:2.0	LogProb:-10.786497229841622
Palabra:what...shut	Frec:3.0	LogProb:-10.49881515738984
Palabra:top...i	Frec:1.0	LogProb:-11.191962337949786
Palabra:'Running	Frec:3.0	LogProb:-10.49881515738984
Palabra:STUFF	Frec:3.0	LogProb:-10.49881515738984
Palabra:Injections	Frec:3.0	LogProb:-10.49881515738984
Palabra:names	Frec:3.0	LogProb:-10.49881515738984
Palabra:messenger	Frec:4.0	LogProb:-10.27567160607563
Palabra:How's	Frec:3.0	LogProb:-10.49881515738984
Palabra:Frickin	Frec:2.0	LogProb:-10.786497229841622
Palabra:xxx	Frec:3.0	LogProb:-10.49881515738984
Palabra:Realtor	Frec:3.0	LogProb:-10.49881515738984
Palabra:ENUFF	Frec:3.0	LogProb:-10.49881515738984
Palabra:laneige	Frec:2.0	LogProb:-10.786497229841622
Palabra:tonight	Frec:15.0	LogProb:-9.11252079626995
Palabra:almost	Frec:26.0	LogProb:-8.589272652505402
Palabra:equally	Frec:2.0	LogProb:-10.786497229841622
Palabra:almosr	Frec:3.0	LogProb:-10.49881515738984
Palabra:Time's	Frec:3.0	LogProb:-10.49881515738984
Palabra:TROUSRS	Frec:2.0	LogProb:-10.786497229841622
Palabra:bitchhh.	Frec:1.0	LogProb:-11.191962337949786
Palabra:Jolt	Frec:3.0	LogProb:-10.49881515738984
Palabra:bent.	Frec:3.0	LogProb:-10.49881515738984
Palabra:loomen	Frec:1.0	LogProb:-11.191962337949786
Palabra:wake	Frec:6.0	LogProb:-9.939199369454418
Palabra:tics	Frec:3.0	LogProb:-10.49881515738984
Palabra:earlier	Frec:11.0	LogProb:-9.400202868721731
Palabra:FUCK.	Frec:6.0	LogProb:-9.939199369454418
Palabra:charity	Frec:3.0	LogProb:-10.49881515738984
Palabra:lala	Frec:3.0	LogProb:-10.49881515738984
Palabra:twirl	Frec:2.0	LogProb:-10.786497229841622
Palabra:Lmao...	Frec:3.0	LogProb:-10.49881515738984
Palabra:counting	Frec:6.0	LogProb:-9.939199369454418
Palabra:Fayetteville...	Frec:2.0	LogProb:-10.786497229841622
Palabra:Decepticonian	Frec:2.0	LogProb:-10.786497229841622
Palabra:misbehave	Frec:3.0	LogProb:-10.49881515738984
Palabra:tick	Frec:3.0	LogProb:-10.49881515738984
Palabra:carter	Frec:3.0	LogProb:-10.49881515738984
Palabra:over-rated	Frec:2.0	LogProb:-10.786497229841622
Palabra:REAL	Frec:8.0	LogProb:-9.687884941173511
Palabra:gym	Frec:8.0	LogProb:-9.687884941173511
Palabra:arms	Frec:3.0	LogProb:-10.49881515738984
Palabra:basic	Frec:3.0	LogProb:-10.49881515738984
Palabra:HAHAHAHAHAHAHAHAHAHAHAHAHA	Frec:2.0	LogProb:-10.786497229841622
Palabra:KAAAAAYYYYYY	Frec:2.0	LogProb:-10.786497229841622
Palabra:fruits.	Frec:3.0	LogProb:-10.49881515738984
Palabra:over......	Frec:2.0	LogProb:-10.786497229841622
Palabra:combat	Frec:2.0	LogProb:-10.786497229841622
Palabra:lips.	Frec:3.0	LogProb:-10.49881515738984
Palabra:busy	Frec:5.0	LogProb:-10.093350049281677
Palabra:extra	Frec:4.0	LogProb:-10.27567160607563
Palabra:land	Frec:2.0	LogProb:-10.786497229841622
Palabra:fuck..	Frec:3.0	LogProb:-10.49881515738984
Palabra:bust	Frec:4.0	LogProb:-10.27567160607563
Palabra:lane	Frec:2.0	LogProb:-10.786497229841622
Palabra:fuck.)	Frec:3.0	LogProb:-10.49881515738984
Palabra:twits	Frec:2.0	LogProb:-10.786497229841622
Palabra:High	Frec:2.0	LogProb:-10.786497229841622
Palabra:burn	Frec:2.0	LogProb:-10.786497229841622
Palabra:SHES	Frec:5.0	LogProb:-10.093350049281677
Palabra:countryside	Frec:2.0	LogProb:-10.786497229841622
Palabra:FOOCHA	Frec:3.0	LogProb:-10.49881515738984
Palabra:OB/GYN	Frec:3.0	LogProb:-10.49881515738984
Palabra:wheat):I	Frec:2.0	LogProb:-10.786497229841622
Palabra:pleasure.	Frec:2.0	LogProb:-10.786497229841622
Palabra:lamb	Frec:3.0	LogProb:-10.49881515738984
Palabra:ravin	Frec:2.0	LogProb:-10.786497229841622
Palabra:kids...	Frec:6.0	LogProb:-9.939199369454418
Palabra:wall	Frec:1.0	LogProb:-11.191962337949786
Palabra:show...that	Frec:3.0	LogProb:-10.49881515738984
Palabra:walk	Frec:12.0	LogProb:-9.320160161048195
Palabra:lame	Frec:9.0	LogProb:-9.582524425515684
Palabra:stuuupid	Frec:1.0	LogProb:-11.191962337949786
Palabra:LEAST	Frec:1.0	LogProb:-11.191962337949786
Palabra:walmart	Frec:3.0	LogProb:-10.49881515738984
Palabra:TROUBLE.	Frec:2.0	LogProb:-10.786497229841622
Palabra:maaan-fuck	Frec:2.0	LogProb:-10.786497229841622
Palabra:crowds	Frec:4.0	LogProb:-10.27567160607563
Palabra:JAM...can't	Frec:2.0	LogProb:-10.786497229841622
Palabra:wasn't	Frec:24.0	LogProb:-8.66623369364153
Palabra:accounts.	Frec:2.0	LogProb:-10.786497229841622
Palabra:crook	Frec:2.0	LogProb:-10.786497229841622
Palabra:color.	Frec:3.0	LogProb:-10.49881515738984
Palabra:antibiotics...	Frec:3.0	LogProb:-10.49881515738984
Palabra:thinks	Frec:12.0	LogProb:-9.320160161048195
Palabra:welcome	Frec:11.0	LogProb:-9.400202868721731
Palabra:events	Frec:1.0	LogProb:-11.191962337949786
Palabra:CELETICS	Frec:1.0	LogProb:-11.191962337949786
Palabra:weather.	Frec:4.0	LogProb:-10.27567160607563
Palabra:omgomgomg	Frec:3.0	LogProb:-10.49881515738984
Palabra:a.m.	Frec:3.0	LogProb:-10.49881515738984
Palabra:chaos	Frec:2.0	LogProb:-10.786497229841622
Palabra:edited	Frec:3.0	LogProb:-10.49881515738984
Palabra:want	Frec:171.0	LogProb:-6.7376150416962775
Palabra:ya.	Frec:5.0	LogProb:-10.093350049281677
Palabra:UNNNGGGG	Frec:3.0	LogProb:-10.49881515738984
Palabra:jerseys	Frec:2.0	LogProb:-10.786497229841622
Palabra:Mounts.I'm	Frec:3.0	LogProb:-10.49881515738984
Palabra:input	Frec:2.0	LogProb:-10.786497229841622
Palabra:gremlin	Frec:3.0	LogProb:-10.49881515738984
Palabra:induce	Frec:3.0	LogProb:-10.49881515738984
Palabra:value.	Frec:3.0	LogProb:-10.49881515738984
Palabra:generators	Frec:2.0	LogProb:-10.786497229841622
Palabra:difference	Frec:7.0	LogProb:-9.805667976829895
Palabra:must	Frec:38.0	LogProb:-8.221547872380084
Palabra:styles	Frec:2.0	LogProb:-10.786497229841622
Palabra:butt	Frec:10.0	LogProb:-9.48721424571136
Palabra:Hill	Frec:3.0	LogProb:-10.49881515738984
Palabra:Should	Frec:4.0	LogProb:-10.27567160607563
Palabra:arv.	Frec:2.0	LogProb:-10.786497229841622
Palabra:atheists	Frec:2.0	LogProb:-10.786497229841622
